,date,btc_market_cap,eth_market_cap,sol_market_cap
1354,2023-03-07,428198000000.0,187945200100.0465,7730424640.5672035
1355,2023-03-08,419082000000.0,184834261161.6404,7060094666.635117
1356,2023-03-09,392998000000.0,173078803559.21075,6624342824.185887
1357,2023-03-10,390902000000.0,172772944066.806,7001063341.442327
1358,2023-03-11,397579000000.0,177961947384.25787,6964990594.467221
1359,2023-03-12,426200000000.0,191121420701.53293,7759690094.433523
1360,2023-03-13,466564000000.0,202117918720.258,7809204038.002181
1361,2023-03-14,478459000000.0,205610948586.18817,8028280381.372787
1362,2023-03-15,471542000000.0,199409706301.5732,7403428529.352298
1363,2023-03-16,483801000000.0,202036528031.25073,7561877766.197459
1364,2023-03-17,530332000000.0,215738085053.50195,8269443327.286681
1365,2023-03-18,521376000000.0,212526112153.85132,8150406559.794845
1366,2023-03-19,544578000000.0,217028000388.15756,8452299762.208239
1367,2023-03-20,537824000000.0,209273954046.37848,8538333036.9304495
1368,2023-03-21,544391000000.0,217430239713.355,8682506473.465246
1369,2023-03-22,528354000000.0,209380797426.5336,8249960489.923855
1370,2023-03-23,548602000000.0,219133913883.98477,8531108659.043168
1371,2023-03-24,530781000000.0,210929669893.77667,7935076749.134618
1372,2023-03-25,531288000000.0,209885234403.7056,7843474261.33869
1373,2023-03-26,542146000000.0,214232035299.286,8069725432.726222
1374,2023-03-27,524884000000.0,206560173685.3881,7636076834.955826
1375,2023-03-28,527402000000.0,213793030001.47644,7864447028.5703535
1376,2023-03-29,548792000000.0,216179520194.9649,8125178085.988205
1377,2023-03-30,541708000000.0,215822138808.9152,7903054981.308434
1378,2023-03-31,551269000000.0,219698836791.4112,8178408617.330802
1379,2023-04-01,550906000000.0,219504973507.43765,8141406480.367091
1380,2023-04-02,544500000000.0,216171582156.84247,7917129147.218979
1381,2023-04-03,538513000000.0,218149738096.07132,7896655833.9569025
1382,2023-04-04,543621000000.0,225015339219.6612,8068357447.53385
1383,2023-04-05,545126000000.0,230184395803.50565,8121269982.696524
1384,2023-04-06,542419000000.0,225480148405.9296,7980771199.610462
1385,2023-04-07,540275000000.0,224784733520.31985,7928713312.7570915
1386,2023-04-08,540827000000.0,223024925618.27487,7772642799.507211
1387,2023-04-09,548468000000.0,224158446459.94,7882194459.1647215
1388,2023-04-10,574215000000.0,230293379927.66168,8116021006.846431
1389,2023-04-11,585061000000.0,227836674834.6392,8946435513.315498
1390,2023-04-12,578627000000.0,231455256713.9236,9329397270.73982
1391,2023-04-13,587514000000.0,242182344356.7818,9563121801.975348
1392,2023-04-14,589245000000.0,253148289413.88928,9708298783.93237
1393,2023-04-15,587010000000.0,251787744275.62863,9444162021.387503
1394,2023-04-16,586476000000.0,254556551027.83792,9928043127.828
1395,2023-04-17,570182000000.0,248602437767.43237,9657790058.243536
1396,2023-04-18,587573000000.0,251009190518.60233,9730716247.865204
1397,2023-04-19,557223000000.0,231129956947.47305,8880059310.330063
1398,2023-04-20,546692000000.0,231885569778.41092,8701322575.653513
1399,2023-04-21,528152000000.0,222744186732.56607,8349980380.392716
1400,2023-04-22,538541000000.0,225847901016.29904,8570724372.355266
1401,2023-04-23,534254000000.0,224309626646.7441,8431976098.587731
1402,2023-04-24,532643000000.0,221903645257.1856,8403401981.310803
1403,2023-04-25,547813000000.0,224930771243.80453,8600252590.619768
1404,2023-04-26,549414000000.0,224787351438.22583,8356161128.68412
1405,2023-04-27,570368000000.0,229896733350.8117,8767934899.202585
1406,2023-04-28,568171000000.0,228034427110.43835,9176987287.506176
1407,2023-04-29,565695000000.0,229465097244.52127,9099307456.972326
1408,2023-04-30,568442000000.0,227017458283.97336,9039207776.346586
1409,2023-05-01,544323000000.0,220539163468.20673,8648706061.572449
1410,2023-05-02,555500000000.0,225414891358.4834,8760684761.182426
1411,2023-05-03,562387000000.0,229352550798.65195,8748435055.614946
1412,2023-05-04,558749000000.0,225962157131.41467,8569135593.949152
1413,2023-05-05,572275000000.0,240221485070.9142,9004351944.619524
1414,2023-05-06,559642000000.0,228741670543.5937,8664951685.654854
1415,2023-05-07,557002000000.0,228713293235.59647,8684588029.057178
1416,2023-05-08,536991000000.0,222667341959.90503,8158139256.021862
1417,2023-05-09,535372000000.0,222405391895.72235,8167834306.001389
1418,2023-05-10,535468000000.0,221695021098.3408,8289991316.088246
1419,2023-05-11,522718000000.0,216041529963.318,7991615407.250107
1420,2023-05-12,518619000000.0,217503571684.53647,8255224241.500544
1421,2023-05-13,519961000000.0,216494108423.1793,8267982359.86053
1422,2023-05-14,521474000000.0,216440058465.88147,8283331074.600018
1423,2023-05-15,527574000000.0,218773174730.95923,8320019596.158867
1424,2023-05-16,523610000000.0,219371536039.35303,8180790633.084347
1425,2023-05-17,530907000000.0,219185718413.52652,8338856693.73211
1426,2023-05-18,520127000000.0,216967095119.5865,8057383742.361862
1427,2023-05-19,521047000000.0,218085944881.81903,8055524409.480825
1428,2023-05-20,525168000000.0,218820170137.21887,8023578666.724621
1429,2023-05-21,518917000000.0,217270664396.93115,7780293544.681741
1430,2023-05-22,520524000000.0,218677538663.1316,7744573140.7147455
1431,2023-05-23,527682000000.0,223047178206.50552,7942586184.099399
1432,2023-05-24,510548000000.0,216616744816.57043,7614979248.068389
1433,2023-05-25,513350000000.0,217307417207.5036,7632297814.461986
1434,2023-05-26,517941000000.0,219984074540.56564,7674296490.446043
1435,2023-05-27,520567000000.0,220165395462.9602,8086922998.134465
1436,2023-05-28,544687000000.0,229845179931.37875,8254452250.921912
1437,2023-05-29,538270000000.0,227868103612.9265,8164142965.257862
1438,2023-05-30,537279000000.0,228583318051.1638,8419637610.849951
1439,2023-05-31,527712000000.0,225224188141.23596,8247032358.694074
1440,2023-06-01,520129000000.0,223888077608.1118,8129775580.224573
1441,2023-06-02,528487000000.0,229302566318.54208,8433888378.100362
1442,2023-06-03,525105000000.0,227486304235.62875,8395468790.196158
1443,2023-06-04,526657000000.0,227524808293.04044,8699627015.33196
1444,2023-06-05,500066000000.0,217957179471.816,7967383486.968408
1445,2023-06-06,527781000000.0,226422244245.57452,8113452027.683117
1446,2023-06-07,510852000000.0,220255547039.65015,7410504566.8384285
1447,2023-06-08,514406000000.0,222095901214.53036,7529158876.632822
1448,2023-06-09,513443000000.0,221035198753.60748,6883249633.37524
1449,2023-06-10,501687000000.0,210749678297.83728,6253793898.579314
1450,2023-06-11,502557000000.0,210619176276.21515,6184371338.682196
1451,2023-06-12,502583000000.0,209490380053.5375,6066292208.48466
1452,2023-06-13,502105000000.0,208825046808.96304,5979953891.595765
1453,2023-06-14,486933000000.0,198393069441.9162,5771912120.233701
1454,2023-06-15,495907000000.0,200034089144.76065,5881594073.495292
1455,2023-06-16,510924000000.0,206367671480.5963,6111816968.406043
1456,2023-06-17,514486000000.0,207680438091.31177,6248601608.096037
1457,2023-06-18,511402000000.0,206780331722.93488,6160444358.046545
1458,2023-06-19,519657000000.0,208563869293.98416,6385318502.317927
1459,2023-06-20,549322000000.0,215149680038.7828,6627128467.84796
1460,2023-06-21,584165000000.0,227708053477.5396,6910500368.163364
1461,2023-06-22,581335000000.0,225299240007.416,6661310832.1661
1462,2023-06-23,594672000000.0,227364207214.49963,6831580169.480986
1463,2023-06-24,592962000000.0,225501426950.6089,6645691545.942752
1464,2023-06-25,591407000000.0,228343872529.68103,6780663425.863044
1465,2023-06-26,587329000000.0,223264171389.78305,6494454276.004457
1466,2023-06-27,595339000000.0,227028739500.00217,6637033627.338503
1467,2023-06-28,584435000000.0,219901509250.8904,6405309493.191141
1468,2023-06-29,591381000000.0,222791857816.12335,7185754878.437477
1469,2023-06-30,591870000000.0,232582630060.47055,7581542759.43897
1470,2023-07-01,593787000000.0,231199603154.9496,7429898155.199638
1471,2023-07-02,594055000000.0,232695770564.88455,7799019934.378919
1472,2023-07-03,604595000000.0,234931951481.85587,7683314782.943038
1473,2023-07-04,598109000000.0,233030635317.8988,7731052731.210682
1474,2023-07-05,592270000000.0,229876420441.60837,7609886272.390091
1475,2023-07-06,582238000000.0,222928485487.9876,8001286914.579219
1476,2023-07-07,589064000000.0,224719539795.79205,8607897295.004265
1477,2023-07-08,587810000000.0,224079060591.2815,8776277541.440022
1478,2023-07-09,585894000000.0,223905510266.8933,8586163808.83131
1479,2023-07-10,590421000000.0,226033060031.856,8581105198.808986
1480,2023-07-11,594755000000.0,225795456512.43033,8871458026.81726
1481,2023-07-12,590301000000.0,224980493614.926,8851781061.87305
1482,2023-07-13,610709000000.0,240658434910.5034,10406848158.85277
1483,2023-07-14,588894000000.0,232616209465.4456,10757317867.534843
1484,2023-07-15,588536000000.0,232081375473.83,11037533055.11776
1485,2023-07-16,587763000000.0,231333578971.6936,11017404314.245089
1486,2023-07-17,585732000000.0,229857184771.7656,10820243011.686747
1487,2023-07-18,579773000000.0,228069290991.46817,10269785947.995481
1488,2023-07-19,581304000000.0,227121371237.95908,10629639325.32472
1489,2023-07-20,579245000000.0,227414125729.3738,10234265973.965399
1490,2023-07-21,581487000000.0,227424156410.281,10321913629.249693
1491,2023-07-22,577742000000.0,223864068558.88947,9895777185.91983
1492,2023-07-23,584387000000.0,226922484793.9405,10010867327.921385
1493,2023-07-24,567150000000.0,222349810359.36832,9459600018.532995
1494,2023-07-25,568012000000.0,223266809447.0284,9396247137.59628
1495,2023-07-26,570764000000.0,225071205042.60135,10184644068.098013
1496,2023-07-27,567682000000.0,223445687898.24185,10143197656.257734
1497,2023-07-28,569936000000.0,225365609704.5624,10053550445.268543
1498,2023-07-29,570819000000.0,226085270830.54147,10185849054.569515
1499,2023-07-30,568947000000.0,223741970741.5192,9808686706.227362
1500,2023-07-31,568140000000.0,223078341415.0411,9595563872.372978
1501,2023-08-01,573607000000.0,224372031272.64407,9666843100.771242
1502,2023-08-02,566700000000.0,220952063489.38824,9363083821.09363
1503,2023-08-03,567685000000.0,220666142198.95557,9172068642.003569
1504,2023-08-04,565086000000.0,219465064489.20245,9222633638.861511
1505,2023-08-05,565027000000.0,220554236422.46317,9155322176.93271
1506,2023-08-06,564957000000.0,219536049905.9618,9390128991.155825
1507,2023-08-07,567248000000.0,219401681690.7442,9329815834.969456
1508,2023-08-08,579241000000.0,223104292272.0632,9815108003.900969
1509,2023-08-09,575440000000.0,222934470328.97736,9897225594.642385
1510,2023-08-10,572498000000.0,222396101484.26727,9985516059.064724
1511,2023-08-11,571931000000.0,221871792229.53244,9966149969.504225
1512,2023-08-12,572269000000.0,222109483864.4908,10105729638.681671
1513,2023-08-13,569777000000.0,220945647588.33588,9847273796.37204
1514,2023-08-14,572192000000.0,221529819915.20767,10209290059.5379
1515,2023-08-15,567527000000.0,219518458611.84695,9683652049.266735
1516,2023-08-16,559516000000.0,217089997741.6747,9254726498.129555
1517,2023-08-17,518803000000.0,202902804373.22723,8877604906.685843
1518,2023-08-18,506701000000.0,199504133400.22012,8680082925.173014
1519,2023-08-19,507825000000.0,200353373643.55,8910312653.465378
1520,2023-08-20,509453000000.0,202383126946.1949,8866899049.557129
1521,2023-08-21,508554000000.0,200427243609.1604,8651143270.44025
1522,2023-08-22,505648000000.0,196177590774.704,8362479448.094311
1523,2023-08-23,514897000000.0,201821692548.34717,8830418596.029396
1524,2023-08-24,508586000000.0,199151852081.58765,8555308371.132534
1525,2023-08-25,506937000000.0,198710216025.24652,8310481245.878672
1526,2023-08-26,506283000000.0,197867662489.18372,8265763650.924302
1527,2023-08-27,507867000000.0,199168619640.72452,8475182944.467822
1528,2023-08-28,508215000000.0,198696254495.1664,8390607513.781251
1529,2023-08-29,538782000000.0,207610640231.3471,8873369050.821512
1530,2023-08-30,531542000000.0,204975442293.435,8512148378.563523
1531,2023-08-31,505391000000.0,197836663134.69028,8053976163.968899
1532,2023-09-01,502452000000.0,195801737433.74744,7884424758.69897
1533,2023-09-02,503753000000.0,196778798794.66235,7959226823.319671
1534,2023-09-03,505613000000.0,196620775196.84943,8001227411.09708
1535,2023-09-04,502463000000.0,195642848013.53928,7945529390.65601
1536,2023-09-05,502153000000.0,196282142737.3509,8286076891.790507
1537,2023-09-06,501636000000.0,196243689196.9484,8019958163.375241
1538,2023-09-07,510536000000.0,197889484437.4811,8131669768.528576
1539,2023-09-08,504601000000.0,196724082426.01923,8027358512.195039
1540,2023-09-09,504427000000.0,196519048834.72107,7965549837.250975
1541,2023-09-10,503221000000.0,194445077220.15823,7508388034.105402
1542,2023-09-11,489677000000.0,186264903624.80597,7255589315.601297
1543,2023-09-12,503820000000.0,191634667308.3861,7373235575.390702
1544,2023-09-13,510997000000.0,193282784730.12152,7553037786.337789
1545,2023-09-14,517435000000.0,195664589759.2125,7753351136.924659
1546,2023-09-15,519733000000.0,197636648345.33795,7894549310.522393
1547,2023-09-16,517484000000.0,196530712474.313,7861613578.888893
1548,2023-09-17,516473000000.0,194831590954.7622,7724977146.239907
1549,2023-09-18,521609000000.0,196885212353.6365,8087242644.2727585
1550,2023-09-19,530413000000.0,197588243213.248,8243468469.915307
1551,2023-09-20,528845000000.0,195087312529.35977,8347682604.3511715
1552,2023-09-21,517920000000.0,190522492983.44608,8017758208.803525
1553,2023-09-22,518129000000.0,191598085284.9854,8022337311.902544
1554,2023-09-23,518045000000.0,191515391237.08984,8028702134.973336
1555,2023-09-24,512435000000.0,190110835149.95688,7984596080.23587
1556,2023-09-25,512502000000.0,190871379228.88977,7998384322.167101
1557,2023-09-26,510687000000.0,191412540768.78745,7841199286.520493
1558,2023-09-27,513469000000.0,191947614328.6216,7884077345.249179
1559,2023-09-28,527092000000.0,198733841734.54013,8233324460.277874
1560,2023-09-29,524734000000.0,200498731861.9883,8382577236.445898
1561,2023-09-30,526054000000.0,200930672588.47455,8831578970.668808
1562,2023-10-01,545041000000.0,208196727272.64783,9902619327.176104
1563,2023-10-02,537572000000.0,199980015285.864,9654210449.774307
1564,2023-10-03,535127000000.0,199226162134.8872,9719444134.246271
1565,2023-10-04,542139000000.0,198273403610.5844,9577670152.222355
1566,2023-10-05,534928000000.0,193951448977.6497,9389580992.021341
1567,2023-10-06,545009000000.0,197887215086.51007,9681336639.032162
1568,2023-10-07,545638000000.0,196617200962.46277,9630822479.000769
1569,2023-10-08,544958000000.0,196360271118.12457,9623239932.984392
1570,2023-10-09,538253000000.0,189937520756.6237,9154877132.563568
1571,2023-10-10,534933000000.0,188590185041.92783,9170452669.939337
1572,2023-10-11,523418000000.0,188229678775.9947,9099974754.401054
1573,2023-10-12,521751000000.0,184959840850.65372,8850022831.258224
1574,2023-10-13,523751000000.0,186424400669.8662,9076833624.476131
1575,2023-10-14,524156000000.0,187076062831.47836,9156777270.988308
1576,2023-10-15,529416000000.0,187154505875.5702,9122595517.168377
1577,2023-10-16,556307000000.0,192532539510.54053,9988105056.938255
1578,2023-10-17,554894000000.0,188241928074.6772,9979327706.213608
1579,2023-10-18,552873000000.0,188017036076.20523,9770828532.137337
1580,2023-10-19,559970000000.0,188382228106.08545,10353687428.487143
1581,2023-10-20,579799000000.0,193092067738.50687,11299213889.8392
1582,2023-10-21,584070000000.0,195881958466.72443,12239039611.696953
1583,2023-10-22,585301000000.0,200005686456.2696,12073569712.952763
1584,2023-10-23,643306000000.0,212038377667.30328,13277498823.123665
1585,2023-10-24,661433000000.0,214632632796.0492,12571529178.3235
1586,2023-10-25,673325000000.0,214828864107.11743,13534345081.135792
1587,2023-10-26,667358000000.0,217027499336.54572,13722569034.534536
1588,2023-10-27,661834000000.0,214164643632.71823,13272558131.134825
1589,2023-10-28,665668000000.0,213620559747.57108,13249178494.180643
1590,2023-10-29,675129000000.0,216207966966.62808,13763115878.108845
1591,2023-10-30,673611000000.0,217612477072.85696,14645161810.42172
1592,2023-10-31,676403000000.0,218114032484.21677,16039262756.955067
1593,2023-11-01,691974000000.0,222027275405.7628,17328917841.551388
1594,2023-11-02,681284000000.0,216391070925.5904,16810768458.527365
1595,2023-11-03,677903000000.0,220406219446.31696,16589861338.052465
1596,2023-11-04,685411000000.0,223642462356.1477,17806418704.937614
1597,2023-11-05,685720000000.0,228094907098.5377,17345812149.790646
1598,2023-11-06,684051000000.0,228374429493.44232,17608310170.851498
1599,2023-11-07,691907000000.0,226850590273.92023,18072942402.324413
1600,2023-11-08,699349000000.0,227626509906.70776,18233136875.51977
1601,2023-11-09,716525000000.0,254463307871.49216,19037621460.673443
1602,2023-11-10,730080000000.0,250243645420.14728,23927518224.129463
1603,2023-11-11,722544000000.0,246098347073.84216,23777177393.06294
1604,2023-11-12,724016000000.0,245928881822.56616,23633184728.73628
1605,2023-11-13,714085000000.0,248042513646.97012,22047841509.31808
1606,2023-11-14,695498000000.0,238409318387.72968,24042779752.77692
1607,2023-11-15,739497000000.0,247283034167.92496,27585020201.60708
1608,2023-11-16,706697000000.0,235658410044.707,24269161416.649807
1609,2023-11-17,714729000000.0,235561163786.06152,24688550401.996437
1610,2023-11-18,714914000000.0,235984545175.90585,24729499612.27725
1611,2023-11-19,731861000000.0,241681699406.0296,26053688122.91047
1612,2023-11-20,733335000000.0,243423940840.26044,23886289411.680973
1613,2023-11-21,704422000000.0,233954030002.9051,22079123906.832844
1614,2023-11-22,731199000000.0,248246148100.05035,24350389348.513527
1615,2023-11-23,729448000000.0,248100701272.6529,23965482649.758984
1616,2023-11-24,737441000000.0,250029953951.22885,24052730266.412247
1617,2023-11-25,739070000000.0,250657103814.2409,24880493308.02432
1618,2023-11-26,732902000000.0,248351451795.8585,24395064723.86544
1619,2023-11-27,727979000000.0,243765969061.52155,23309881973.27046
1620,2023-11-28,739729000000.0,246470595926.9052,24594530350.084057
1621,2023-11-29,740123000000.0,243956120965.50555,25077987693.03596
1622,2023-11-30,737530000000.0,246619094048.85696,25070003518.02384
1623,2023-12-01,756941000000.0,250834195560.08868,25374524512.32921
1624,2023-12-02,771821000000.0,260284806714.50803,26863172897.87083
1625,2023-12-03,781944000000.0,263743103341.98032,26786029921.440098
1626,2023-12-04,819776000000.0,269086702691.9668,26052148075.145924
1627,2023-12-05,862005000000.0,275515002256.52545,25810762196.796932
1628,2023-12-06,855761000000.0,268308751200.552,26524761648.558426
1629,2023-12-07,846736000000.0,283061296004.4849,28726711342.27167
1630,2023-12-08,864814000000.0,283641599334.8588,31743252884.2615
1631,2023-12-09,855753000000.0,281550561198.5147,30900689590.67109
1632,2023-12-10,855652000000.0,282637883140.8061,31633385285.083263
1633,2023-12-11,806329000000.0,267104871475.65567,29877126456.833195
1634,2023-12-12,811405000000.0,264623465227.2357,29258179882.5208
1635,2023-12-13,840243000000.0,271788076576.3001,30192030349.4674
1636,2023-12-14,842123000000.0,278837850954.86646,32380228750.376335
1637,2023-12-15,821517000000.0,267040010000.44128,31218697036.157394
1638,2023-12-16,825965000000.0,267423490786.41852,31378677848.84932
1639,2023-12-17,810844000000.0,264454392013.12985,30425276171.787437
1640,2023-12-18,834509000000.0,266349880088.8473,31815601533.75809
1641,2023-12-19,827432000000.0,261559820244.98193,31087664791.321125
1642,2023-12-20,853574000000.0,263932804444.8275,35036663019.85202
1643,2023-12-21,858802000000.0,268952393161.21133,40194966590.61004
1644,2023-12-22,861570000000.0,279591058545.9109,41860745448.45233
1645,2023-12-23,856902000000.0,277750377161.77527,46118035286.323845
1646,2023-12-24,843809000000.0,272603116920.69687,48172931737.8224
1647,2023-12-25,854154000000.0,273329024351.75684,51721113887.203285
1648,2023-12-26,832014000000.0,267943547602.7716,47750956080.83984
1649,2023-12-27,850570000000.0,285865435493.34454,45875080047.466225
1650,2023-12-28,835601000000.0,282605908433.2296,43905833232.37003
1651,2023-12-29,822472000000.0,275935092579.749,45384342620.051186
1652,2023-12-30,826544000000.0,275669970152.0582,43740578948.215904
1653,2023-12-31,826830000000.0,273905566501.14816,43418980191.00786
1654,2024-01-01,862760000000.0,282122400852.43884,46889271222.921974
1655,2024-01-02,880267000000.0,283349342548.6692,45965121373.67985
1656,2024-01-03,837847000000.0,265289716259.71463,42328208656.12072
1657,2024-01-04,866822000000.0,273083090124.15,45142664730.13589
1658,2024-01-05,864826000000.0,272534865557.8572,42999440472.631966
1659,2024-01-06,860391000000.0,269084549870.25775,40251656678.05643
1660,2024-01-07,858983000000.0,266625527225.41385,38331460582.58518
1661,2024-01-08,920480000000.0,280307923268.4032,42213718220.549034
1662,2024-01-09,902935000000.0,281190323472.17505,42656026701.21748
1663,2024-01-10,917362000000.0,311378088518.29443,44405860402.447136
1664,2024-01-11,908833000000.0,314726164915.4739,43228498200.60106
1665,2024-01-12,839054000000.0,302756684709.2141,39505708633.02326
1666,2024-01-13,839677000000.0,310070118098.5144,41355098832.918365
1667,2024-01-14,820929000000.0,297941348780.2669,40857224994.601074
1668,2024-01-15,833521000000.0,301985209964.1662,40787307158.56172
1669,2024-01-16,846143000000.0,311338731226.7594,42256799362.39548
1670,2024-01-17,836729000000.0,303399147121.20526,43920742459.57839
1671,2024-01-18,808782000000.0,296451087657.63153,40835295632.67434
1672,2024-01-19,815580000000.0,299250948034.2488,40379284926.8422
1673,2024-01-20,816828000000.0,296805630278.2024,40087799025.01379
1674,2024-01-21,814284000000.0,294980412813.08966,39438898600.636055
1675,2024-01-22,775895000000.0,277873799554.9512,36183115130.7555
1676,2024-01-23,779075000000.0,269077240535.63113,36286611288.08817
1677,2024-01-24,786261000000.0,268436335054.32657,38396331023.04676
1678,2024-01-25,782688000000.0,266569075426.62772,37622046133.05915
1679,2024-01-26,820833000000.0,272434339372.81805,39931839514.0518
1680,2024-01-27,826062000000.0,272403932147.76004,40763004801.33608
1681,2024-01-28,823317000000.0,271018101613.57388,41492886805.22198
1682,2024-01-29,847586000000.0,278211111160.66394,43940840391.317184
1683,2024-01-30,842366000000.0,282226807740.16284,44402173370.960396
1684,2024-01-31,835331000000.0,274522114329.87607,42228093083.03071
1685,2024-02-01,843819000000.0,276441100504.09827,42517772061.38178
1686,2024-02-02,846509000000.0,277165487698.4974,43797841016.00368
1687,2024-02-03,843165000000.0,275800925353.4493,42630753434.71308
1688,2024-02-04,835240000000.0,274921938854.186,41618575284.38993
1689,2024-02-05,836123000000.0,276034746258.0777,41644138706.09696
1690,2024-02-06,845649000000.0,285343553711.314,42294412891.86023
1691,2024-02-07,868265000000.0,291409081051.98785,44040131366.592354
1692,2024-02-08,889483000000.0,291067917628.4944,44977233722.1538
1693,2024-02-09,925723000000.0,299343923104.9748,46852786049.65495
1694,2024-02-10,937859000000.0,300505173876.8045,47669565577.2824
1695,2024-02-11,945909000000.0,300967240026.8601,46958405475.02855
1696,2024-02-12,981060000000.0,319034101549.6513,48816471430.37217
1697,2024-02-13,974015000000.0,317054903874.84705,49128171945.57192
1698,2024-02-14,1017560000000.0,333994452390.63574,51232220797.2752
1699,2024-02-15,1019460000000.0,339522913242.0298,49611165583.48709
1700,2024-02-16,1023800000000.0,336793505486.2945,48618099092.12751
1701,2024-02-17,1014370000000.0,334859242523.59814,48052822851.36347
1702,2024-02-18,1023710000000.0,345742965358.2072,49503755597.88061
1703,2024-02-19,1017010000000.0,354310304298.14044,49137436417.81904
1704,2024-02-20,1026930000000.0,362194013961.01886,47899926944.04827
1705,2024-02-21,1015910000000.0,356290454157.8148,46328970253.309166
1706,2024-02-22,1007080000000.0,357182494341.5916,44955167329.88551
1707,2024-02-23,997244000000.0,351255707160.16846,44058984686.47658
1708,2024-02-24,1012790000000.0,359290266092.7063,45949011448.63109
1709,2024-02-25,1016140000000.0,373894929982.3372,45605100077.95301
1710,2024-02-26,1071280000000.0,381600198124.69617,48501018143.177765
1711,2024-02-27,1120380000000.0,389826153429.74225,47767800193.413315
1712,2024-02-28,1226700000000.0,405710940104.2227,51958602852.30956
1713,2024-02-29,1205820000000.0,402534241823.4974,55682628423.40732
1714,2024-03-01,1228060000000.0,413088241843.05457,57740964019.336075
1715,2024-03-02,1218790000000.0,410926715980.45593,57443939918.65488
1716,2024-03-03,1237340000000.0,418381639156.2308,57720106450.56524
1717,2024-03-04,1337590000000.0,436182165198.4616,58799067808.8463
1718,2024-03-05,1256290000000.0,426827056421.10376,55634062946.526
1719,2024-03-06,1298660000000.0,458977455705.77264,57970276608.39342
1720,2024-03-07,1317710000000.0,464706063596.312,63991494446.840576
1721,2024-03-08,1342800000000.0,467894214146.4256,64362660401.56434
1722,2024-03-09,1345990000000.0,470131026095.90607,64139423747.73337
1723,2024-03-10,1353520000000.0,465083705768.34595,63803107788.2754
1724,2024-03-11,1418740000000.0,489163054444.07697,65957796193.10602
1725,2024-03-12,1403780000000.0,476921062806.7065,66695734830.31005
1726,2024-03-13,1436250000000.0,480926089496.09454,72615944490.6689
1727,2024-03-14,1405340000000.0,466295497032.4428,77995011036.22444
1728,2024-03-15,1364510000000.0,448751185432.0417,81491103713.28682
1729,2024-03-16,1286120000000.0,422628587594.05273,80340663604.11348
1730,2024-03-17,1342230000000.0,436907464083.2458,89755210666.21622
1731,2024-03-18,1332180000000.0,423874467732.5872,87377320637.7707
1732,2024-03-19,1218190000000.0,380149663752.93054,75246449037.80698
1733,2024-03-20,1333830000000.0,422561190131.2162,85038435902.39618
1734,2024-03-21,1286830000000.0,419009182489.66,79571168237.02382
1735,2024-03-22,1248190000000.0,398269280501.7943,76826397076.6654
1736,2024-03-23,1265440000000.0,402812763269.81775,77117048828.33275
1737,2024-03-24,1323080000000.0,414891248894.92694,81891628971.59683
1738,2024-03-25,1377280000000.0,431779777754.853,84243567867.39636
1739,2024-03-26,1377900000000.0,431458699260.0729,84935885338.65038
1740,2024-03-27,1362170000000.0,420058822313.68414,82469515311.1075
1741,2024-03-28,1392890000000.0,428199861962.7668,84376810104.58301
1742,2024-03-29,1375060000000.0,422208991443.94293,85458592299.79906
1743,2024-03-30,1370130000000.0,420989815611.34406,86405424747.82089
1744,2024-03-31,1400970000000.0,437624238890.7229,89923397506.15508
1745,2024-04-01,1372780000000.0,421506592830.7776,85732059587.61546
1746,2024-04-02,1289090000000.0,394193207698.829,80852266048.71434
1747,2024-04-03,1300890000000.0,398306604794.223,82604914820.39441
1748,2024-04-04,1346350000000.0,399566794560.571,81659709755.68774
1749,2024-04-05,1335920000000.0,399169892230.85297,77831600202.78362
1750,2024-04-06,1360200000000.0,404415872829.3983,79750236443.37901
1751,2024-04-07,1365320000000.0,413938075458.5,79861253578.8148
1752,2024-04-08,1411050000000.0,444279636458.4236,80517816922.08905
1753,2024-04-09,1359200000000.0,420156171049.3542,76885314247.58435
1754,2024-04-10,1388880000000.0,425207436099.62195,77258825486.40031
1755,2024-04-11,1378460000000.0,420738442885.3698,76882536259.77005
1756,2024-04-12,1320490000000.0,388420019365.292,68194256998.829124
1757,2024-04-13,1270430000000.0,363860651783.24664,62392048542.51749
1758,2024-04-14,1292090000000.0,379284601606.2605,67716799120.70407
1759,2024-04-15,1247760000000.0,372582832615.29346,61846547891.77201
1760,2024-04-16,1255520000000.0,370830658627.9712,61046499622.15789
1761,2024-04-17,1207150000000.0,358393130555.787,59209941184.24792
1762,2024-04-18,1250240000000.0,368356778643.29755,63589108103.81202
1763,2024-04-19,1255260000000.0,366936725848.6189,63655414613.30072
1764,2024-04-20,1277870000000.0,378894956613.2718,67331071348.656845
1765,2024-04-21,1279090000000.0,377946226735.56213,66440740030.50808
1766,2024-04-22,1318030000000.0,384924381556.55054,70319516128.03328
1767,2024-04-23,1307050000000.0,386365473967.24664,69240147032.50795
1768,2024-04-24,1263860000000.0,382366755335.85126,65896955607.21297
1769,2024-04-25,1270300000000.0,385463825139.90424,64846043095.95698
1770,2024-04-26,1255800000000.0,381991092357.9341,62282181722.61277
1771,2024-04-27,1248970000000.0,397034630683.4472,63252813737.73272
1772,2024-04-28,1240120000000.0,398237376272.60297,61608208892.65613
1773,2024-04-29,1258460000000.0,393065869842.597,61664390925.90713
1774,2024-04-30,1194050000000.0,367682786339.86993,56776553607.376434
