asset,horizon,date,mult,prob,outcome
eth,7,2025-01-28,0.9,0.8894,0
eth,7,2025-01-28,0.95,0.7462,0
eth,7,2025-01-28,1.0,0.5131,0
eth,7,2025-01-28,1.05,0.3063,0
eth,7,2025-01-28,1.1,0.1771,0
eth,7,2025-02-04,0.9,0.8877,1
eth,7,2025-02-04,0.95,0.7514,1
eth,7,2025-02-04,1.0,0.5087,0
eth,7,2025-02-04,1.05,0.309,0
eth,7,2025-02-04,1.1,0.1752,0
eth,7,2025-02-11,0.9,0.8912,1
eth,7,2025-02-11,0.95,0.7551,1
eth,7,2025-02-11,1.0,0.5188,1
eth,7,2025-02-11,1.05,0.314,0
eth,7,2025-02-11,1.1,0.1793,0
eth,7,2025-02-18,0.9,0.8828,1
eth,7,2025-02-18,0.95,0.7477,0
eth,7,2025-02-18,1.0,0.5116,0
eth,7,2025-02-18,1.05,0.3168,0
eth,7,2025-02-18,1.1,0.1791,0
eth,7,2025-02-25,0.9,0.8892,0
eth,7,2025-02-25,0.95,0.7522,0
eth,7,2025-02-25,1.0,0.5176,0
eth,7,2025-02-25,1.05,0.3118,0
eth,7,2025-02-25,1.1,0.1736,0
eth,7,2025-03-04,0.9,0.8857,0
eth,7,2025-03-04,0.95,0.7542,0
eth,7,2025-03-04,1.0,0.5173,0
eth,7,2025-03-04,1.05,0.3166,0
eth,7,2025-03-04,1.1,0.1817,0
eth,7,2025-03-11,0.9,0.885,1
eth,7,2025-03-11,0.95,0.7499,1
eth,7,2025-03-11,1.0,0.5079,1
eth,7,2025-03-11,1.05,0.3017,0
eth,7,2025-03-11,1.1,0.1702,0
eth,7,2025-03-18,0.9,0.8763,1
eth,7,2025-03-18,0.95,0.7458,1
eth,7,2025-03-18,1.0,0.5069,1
eth,7,2025-03-18,1.05,0.3061,1
eth,7,2025-03-18,1.1,0.1724,0
eth,7,2025-03-25,0.9,0.8833,1
eth,7,2025-03-25,0.95,0.751,0
eth,7,2025-03-25,1.0,0.5188,0
eth,7,2025-03-25,1.05,0.3111,0
eth,7,2025-03-25,1.1,0.1766,0
eth,7,2025-04-01,0.9,0.8801,0
eth,7,2025-04-01,0.95,0.7458,0
eth,7,2025-04-01,1.0,0.5164,0
eth,7,2025-04-01,1.05,0.3097,0
eth,7,2025-04-01,1.1,0.1716,0
eth,7,2025-04-08,0.9,0.8822,1
eth,7,2025-04-08,0.95,0.7477,1
eth,7,2025-04-08,1.0,0.5109,1
eth,7,2025-04-08,1.05,0.3047,1
eth,7,2025-04-08,1.1,0.1699,0
eth,7,2025-04-15,0.9,0.8784,1
eth,7,2025-04-15,0.95,0.7457,1
eth,7,2025-04-15,1.0,0.5069,1
eth,7,2025-04-15,1.05,0.3038,1
eth,7,2025-04-15,1.1,0.169,1
eth,7,2025-04-22,0.9,0.8726,1
eth,7,2025-04-22,0.95,0.7374,1
eth,7,2025-04-22,1.0,0.5034,1
eth,7,2025-04-22,1.05,0.2992,0
eth,7,2025-04-22,1.1,0.1695,0
eth,7,2025-04-29,0.9,0.8776,1
eth,7,2025-04-29,0.95,0.7416,1
eth,7,2025-04-29,1.0,0.512,1
eth,7,2025-04-29,1.05,0.306,0
eth,7,2025-04-29,1.1,0.1692,0
eth,7,2025-05-06,0.9,0.8834,1
eth,7,2025-05-06,0.95,0.7491,1
eth,7,2025-05-06,1.0,0.5131,1
eth,7,2025-05-06,1.05,0.3017,1
eth,7,2025-05-06,1.1,0.1711,1
eth,7,2025-05-13,0.9,0.8845,1
eth,7,2025-05-13,0.95,0.7511,0
eth,7,2025-05-13,1.0,0.5133,0
eth,7,2025-05-13,1.05,0.3089,0
eth,7,2025-05-13,1.1,0.1756,0
eth,7,2025-05-20,0.9,0.882,1
eth,7,2025-05-20,0.95,0.747,1
eth,7,2025-05-20,1.0,0.5157,1
eth,7,2025-05-20,1.05,0.3106,1
eth,7,2025-05-20,1.1,0.1723,0
eth,7,2025-05-27,0.9,0.8839,1
eth,7,2025-05-27,0.95,0.7525,1
eth,7,2025-05-27,1.0,0.5207,0
eth,7,2025-05-27,1.05,0.3161,0
eth,7,2025-05-27,1.1,0.1793,0
eth,7,2025-06-03,0.9,0.8855,1
eth,7,2025-06-03,0.95,0.7554,1
eth,7,2025-06-03,1.0,0.5156,1
eth,7,2025-06-03,1.05,0.3083,1
eth,7,2025-06-03,1.1,0.1747,0
eth,7,2025-06-10,0.9,0.8837,0
eth,7,2025-06-10,0.95,0.7546,0
eth,7,2025-06-10,1.0,0.5214,0
eth,7,2025-06-10,1.05,0.3082,0
eth,7,2025-06-10,1.1,0.1737,0
eth,7,2025-06-17,0.9,0.8836,1
eth,7,2025-06-17,0.95,0.7494,1
eth,7,2025-06-17,1.0,0.513,0
eth,7,2025-06-17,1.05,0.3096,0
eth,7,2025-06-17,1.1,0.1729,0
eth,7,2025-06-24,0.9,0.8908,1
eth,7,2025-06-24,0.95,0.7526,1
eth,7,2025-06-24,1.0,0.517,0
eth,7,2025-06-24,1.05,0.3092,0
eth,7,2025-06-24,1.1,0.1785,0
eth,7,2025-07-01,0.9,0.8896,1
eth,7,2025-07-01,0.95,0.7573,1
eth,7,2025-07-01,1.0,0.5184,1
eth,7,2025-07-01,1.05,0.3172,1
eth,7,2025-07-01,1.1,0.1775,0
eth,7,2025-07-08,0.9,0.8814,1
eth,7,2025-07-08,0.95,0.7482,1
eth,7,2025-07-08,1.0,0.5174,1
eth,7,2025-07-08,1.05,0.3096,1
eth,7,2025-07-08,1.1,0.1729,1
eth,7,2025-07-15,0.9,0.8785,1
eth,7,2025-07-15,0.95,0.7472,1
eth,7,2025-07-15,1.0,0.5102,1
eth,7,2025-07-15,1.05,0.3082,1
eth,7,2025-07-15,1.1,0.1761,1
eth,7,2025-07-22,0.9,0.885,1
eth,7,2025-07-22,0.95,0.7553,1
eth,7,2025-07-22,1.0,0.5226,1
eth,7,2025-07-22,1.05,0.31,0
eth,7,2025-07-22,1.1,0.1702,0
eth,7,2025-07-29,0.9,0.8841,1
eth,7,2025-07-29,0.95,0.7559,1
eth,7,2025-07-29,1.0,0.5222,0
eth,7,2025-07-29,1.05,0.3108,0
eth,7,2025-07-29,1.1,0.1767,0
eth,7,2025-08-05,0.9,0.8831,1
eth,7,2025-08-05,0.95,0.7454,1
eth,7,2025-08-05,1.0,0.5152,1
eth,7,2025-08-05,1.05,0.3072,1
eth,7,2025-08-05,1.1,0.1724,1
eth,7,2025-08-12,0.9,0.8943,0
eth,7,2025-08-12,0.95,0.7563,0
eth,7,2025-08-12,1.0,0.5237,0
eth,7,2025-08-12,1.05,0.3132,0
eth,7,2025-08-12,1.1,0.1771,0
eth,7,2025-08-19,0.9,0.8891,1
eth,7,2025-08-19,0.95,0.7527,1
eth,7,2025-08-19,1.0,0.5234,1
eth,7,2025-08-19,1.05,0.3133,1
eth,7,2025-08-19,1.1,0.176,1
eth,7,2025-08-26,0.9,0.8928,1
eth,7,2025-08-26,0.95,0.7643,0
eth,7,2025-08-26,1.0,0.5344,0
eth,7,2025-08-26,1.05,0.3271,0
eth,7,2025-08-26,1.1,0.1886,0
eth,7,2025-09-02,0.9,0.89,1
eth,7,2025-09-02,0.95,0.7607,1
eth,7,2025-09-02,1.0,0.5269,0
eth,7,2025-09-02,1.05,0.315,0
eth,7,2025-09-02,1.1,0.1763,0
eth,7,2025-09-09,0.9,0.8894,1
eth,7,2025-09-09,0.95,0.751,1
eth,7,2025-09-09,1.0,0.5171,1
eth,7,2025-09-09,1.05,0.3111,0
eth,7,2025-09-09,1.1,0.1783,0
eth,7,2025-09-16,0.9,0.8883,1
eth,7,2025-09-16,0.95,0.7561,0
eth,7,2025-09-16,1.0,0.5272,0
eth,7,2025-09-16,1.05,0.3184,0
eth,7,2025-09-16,1.1,0.1762,0
eth,7,2025-09-23,0.9,0.8978,1
eth,7,2025-09-23,0.95,0.7629,1
eth,7,2025-09-23,1.0,0.5302,0
eth,7,2025-09-23,1.05,0.3298,0
eth,7,2025-09-23,1.1,0.1844,0
eth,7,2025-09-30,0.9,0.89,1
eth,7,2025-09-30,0.95,0.7562,1
eth,7,2025-09-30,1.0,0.5291,1
eth,7,2025-09-30,1.05,0.3183,1
eth,7,2025-09-30,1.1,0.1776,0
eth,7,2025-10-07,0.9,0.8894,1
eth,7,2025-10-07,0.95,0.7556,0
eth,7,2025-10-07,1.0,0.5247,0
eth,7,2025-10-07,1.05,0.3186,0
eth,7,2025-10-07,1.1,0.1749,0
eth,7,2025-10-14,0.9,0.8881,1
eth,7,2025-10-14,0.95,0.7491,0
eth,7,2025-10-14,1.0,0.5264,0
eth,7,2025-10-14,1.05,0.3174,0
eth,7,2025-10-14,1.1,0.1854,0
eth,7,2025-10-21,0.9,0.8869,1
eth,7,2025-10-21,0.95,0.7518,1
eth,7,2025-10-21,1.0,0.5243,1
eth,7,2025-10-21,1.05,0.3162,0
eth,7,2025-10-21,1.1,0.1831,0
eth,7,2025-10-28,0.9,0.8848,0
eth,7,2025-10-28,0.95,0.7539,0
eth,7,2025-10-28,1.0,0.5216,0
eth,7,2025-10-28,1.05,0.3081,0
eth,7,2025-10-28,1.1,0.1755,0
eth,7,2025-11-04,0.9,0.8874,1
eth,7,2025-11-04,0.95,0.7526,1
eth,7,2025-11-04,1.0,0.5148,1
eth,7,2025-11-04,1.05,0.309,0
eth,7,2025-11-04,1.1,0.1769,0
eth,20,2021-07-20,0.9,0.7811,1
eth,20,2021-07-20,0.95,0.6973,1
eth,20,2021-07-20,1.0,0.6356,1
eth,20,2021-07-20,1.05,0.5664,1
eth,20,2021-07-20,1.1,0.5215,1
eth,20,2021-08-09,0.9,0.7902,1
eth,20,2021-08-09,0.95,0.7106,1
eth,20,2021-08-09,1.0,0.6377,1
eth,20,2021-08-09,1.05,0.5741,0
eth,20,2021-08-09,1.1,0.5277,0
eth,20,2021-08-29,0.9,0.809,1
eth,20,2021-08-29,0.95,0.7352,1
eth,20,2021-08-29,1.0,0.6598,1
eth,20,2021-08-29,1.05,0.5953,1
eth,20,2021-08-29,1.1,0.543,0
eth,20,2021-09-18,0.9,0.8259,1
eth,20,2021-09-18,0.95,0.7606,1
eth,20,2021-09-18,1.0,0.6867,1
eth,20,2021-09-18,1.05,0.603,0
eth,20,2021-09-18,1.1,0.5396,0
eth,20,2021-10-08,0.9,0.8053,1
eth,20,2021-10-08,0.95,0.7415,1
eth,20,2021-10-08,1.0,0.6661,1
eth,20,2021-10-08,1.05,0.5629,1
eth,20,2021-10-08,1.1,0.4995,1
eth,20,2021-10-28,0.9,0.8127,1
eth,20,2021-10-28,0.95,0.7501,1
eth,20,2021-10-28,1.0,0.6777,1
eth,20,2021-10-28,1.05,0.591,0
eth,20,2021-10-28,1.1,0.5202,0
eth,20,2021-11-17,0.9,0.8274,1
eth,20,2021-11-17,0.95,0.7655,1
eth,20,2021-11-17,1.0,0.6999,1
eth,20,2021-11-17,1.05,0.6052,0
eth,20,2021-11-17,1.1,0.5356,0
eth,20,2021-12-07,0.9,0.8184,1
eth,20,2021-12-07,0.95,0.7474,0
eth,20,2021-12-07,1.0,0.68,0
eth,20,2021-12-07,1.05,0.5813,0
eth,20,2021-12-07,1.1,0.5187,0
eth,20,2021-12-27,0.9,0.8152,0
eth,20,2021-12-27,0.95,0.7306,0
eth,20,2021-12-27,1.0,0.6407,0
eth,20,2021-12-27,1.05,0.5456,0
eth,20,2021-12-27,1.1,0.4806,0
eth,20,2022-01-16,0.9,0.7797,1
eth,20,2022-01-16,0.95,0.6971,0
eth,20,2022-01-16,1.0,0.6138,0
eth,20,2022-01-16,1.05,0.5211,0
eth,20,2022-01-16,1.1,0.4628,0
eth,20,2022-02-05,0.9,0.7532,1
eth,20,2022-02-05,0.95,0.6676,0
eth,20,2022-02-05,1.0,0.5832,0
eth,20,2022-02-05,1.05,0.4931,0
eth,20,2022-02-05,1.1,0.437,0
eth,20,2022-02-25,0.9,0.7586,1
eth,20,2022-02-25,0.95,0.6701,1
eth,20,2022-02-25,1.0,0.5739,1
eth,20,2022-02-25,1.05,0.488,0
eth,20,2022-02-25,1.1,0.4327,0
eth,20,2022-03-17,0.9,0.7558,1
eth,20,2022-03-17,0.95,0.6555,1
eth,20,2022-03-17,1.0,0.5576,1
eth,20,2022-03-17,1.05,0.4728,1
eth,20,2022-03-17,1.1,0.4117,1
eth,20,2022-04-06,0.9,0.7726,0
eth,20,2022-04-06,0.95,0.6819,0
eth,20,2022-04-06,1.0,0.5819,0
eth,20,2022-04-06,1.05,0.4949,0
eth,20,2022-04-06,1.1,0.4358,0
eth,20,2022-04-26,0.9,0.7654,0
eth,20,2022-04-26,0.95,0.6673,0
eth,20,2022-04-26,1.0,0.5701,0
eth,20,2022-04-26,1.05,0.4845,0
eth,20,2022-04-26,1.1,0.4205,0
eth,20,2022-05-16,0.9,0.7381,0
eth,20,2022-05-16,0.95,0.632,0
eth,20,2022-05-16,1.0,0.5319,0
eth,20,2022-05-16,1.05,0.4492,0
eth,20,2022-05-16,1.1,0.3899,0
eth,20,2022-06-05,0.9,0.7244,0
eth,20,2022-06-05,0.95,0.6237,0
eth,20,2022-06-05,1.0,0.5268,0
eth,20,2022-06-05,1.05,0.447,0
eth,20,2022-06-05,1.1,0.3872,0
eth,20,2022-06-25,0.9,0.6983,1
eth,20,2022-06-25,0.95,0.5954,1
eth,20,2022-06-25,1.0,0.5021,0
eth,20,2022-06-25,1.05,0.4228,0
eth,20,2022-06-25,1.1,0.3667,0
eth,20,2022-07-15,0.9,0.6865,1
eth,20,2022-07-15,0.95,0.5853,1
eth,20,2022-07-15,1.0,0.4857,1
eth,20,2022-07-15,1.05,0.4116,1
eth,20,2022-07-15,1.1,0.3544,1
eth,20,2022-08-04,0.9,0.7047,1
eth,20,2022-08-04,0.95,0.6117,1
eth,20,2022-08-04,1.0,0.5147,1
eth,20,2022-08-04,1.05,0.4448,0
eth,20,2022-08-04,1.1,0.3913,0
eth,20,2022-08-24,0.9,0.7033,1
eth,20,2022-08-24,0.95,0.6132,1
eth,20,2022-08-24,1.0,0.5173,0
eth,20,2022-08-24,1.05,0.4452,0
eth,20,2022-08-24,1.1,0.3853,0
eth,20,2022-09-13,0.9,0.6991,0
eth,20,2022-09-13,0.95,0.6061,0
eth,20,2022-09-13,1.0,0.5067,0
eth,20,2022-09-13,1.05,0.4349,0
eth,20,2022-09-13,1.1,0.379,0
eth,20,2022-10-03,0.9,0.6842,1
eth,20,2022-10-03,0.95,0.588,1
eth,20,2022-10-03,1.0,0.4903,1
eth,20,2022-10-03,1.05,0.4197,0
eth,20,2022-10-03,1.1,0.3633,0
eth,20,2022-10-23,0.9,0.7024,1
eth,20,2022-10-23,0.95,0.6041,0
eth,20,2022-10-23,1.0,0.495,0
eth,20,2022-10-23,1.05,0.414,0
eth,20,2022-10-23,1.1,0.3572,0
eth,20,2022-11-12,0.9,0.6983,1
eth,20,2022-11-12,0.95,0.6036,1
eth,20,2022-11-12,1.0,0.491,1
eth,20,2022-11-12,1.05,0.4123,0
eth,20,2022-11-12,1.1,0.3594,0
eth,20,2022-12-02,0.9,0.6852,1
eth,20,2022-12-02,0.95,0.5935,0
eth,20,2022-12-02,1.0,0.484,0
eth,20,2022-12-02,1.05,0.4146,0
eth,20,2022-12-02,1.1,0.3568,0
eth,20,2022-12-22,0.9,0.7,1
eth,20,2022-12-22,0.95,0.6058,1
eth,20,2022-12-22,1.0,0.4949,1
eth,20,2022-12-22,1.05,0.4079,1
eth,20,2022-12-22,1.1,0.3498,1
eth,20,2023-01-11,0.9,0.7057,1
eth,20,2023-01-11,0.95,0.6064,1
eth,20,2023-01-11,1.0,0.4866,1
eth,20,2023-01-11,1.05,0.4051,1
eth,20,2023-01-11,1.1,0.341,1
eth,20,2023-01-31,0.9,0.7204,1
eth,20,2023-01-31,0.95,0.6289,1
eth,20,2023-01-31,1.0,0.5074,1
eth,20,2023-01-31,1.05,0.4262,1
eth,20,2023-01-31,1.1,0.3682,0
eth,20,2023-02-20,0.9,0.7304,1
eth,20,2023-02-20,0.95,0.6285,0
eth,20,2023-02-20,1.0,0.5132,0
eth,20,2023-02-20,1.05,0.424,0
eth,20,2023-02-20,1.1,0.3582,0
eth,20,2023-03-12,0.9,0.7288,1
eth,20,2023-03-12,0.95,0.6233,1
eth,20,2023-03-12,1.0,0.5034,1
eth,20,2023-03-12,1.05,0.4137,1
eth,20,2023-03-12,1.1,0.3465,1
eth,20,2023-04-01,0.9,0.7253,1
eth,20,2023-04-01,0.95,0.6302,1
eth,20,2023-04-01,1.0,0.5101,1
eth,20,2023-04-01,1.05,0.4159,0
eth,20,2023-04-01,1.1,0.3454,0
eth,20,2023-04-21,0.9,0.7341,1
eth,20,2023-04-21,0.95,0.6443,1
eth,20,2023-04-21,1.0,0.5271,0
eth,20,2023-04-21,1.05,0.4349,0
eth,20,2023-04-21,1.1,0.3499,0
eth,20,2023-05-11,0.9,0.7405,1
eth,20,2023-05-11,0.95,0.6447,1
eth,20,2023-05-11,1.0,0.5229,1
eth,20,2023-05-11,1.05,0.4232,0
eth,20,2023-05-11,1.1,0.3473,0
eth,20,2023-05-31,0.9,0.7476,1
eth,20,2023-05-31,0.95,0.6523,1
eth,20,2023-05-31,1.0,0.5131,0
eth,20,2023-05-31,1.05,0.4157,0
eth,20,2023-05-31,1.1,0.34,0
eth,20,2023-06-20,0.9,0.7563,1
eth,20,2023-06-20,0.95,0.6492,1
eth,20,2023-06-20,1.0,0.512,1
eth,20,2023-06-20,1.05,0.4044,0
eth,20,2023-06-20,1.1,0.3251,0
eth,20,2023-07-10,0.9,0.761,1
eth,20,2023-07-10,0.95,0.6639,1
eth,20,2023-07-10,1.0,0.5188,0
eth,20,2023-07-10,1.05,0.4124,0
eth,20,2023-07-10,1.1,0.3252,0
eth,20,2023-07-30,0.9,0.7592,0
eth,20,2023-07-30,0.95,0.6668,0
eth,20,2023-07-30,1.0,0.5168,0
eth,20,2023-07-30,1.05,0.4023,0
eth,20,2023-07-30,1.1,0.3209,0
eth,20,2023-08-19,0.9,0.7597,1
eth,20,2023-08-19,0.95,0.6672,1
eth,20,2023-08-19,1.0,0.5148,0
eth,20,2023-08-19,1.05,0.4021,0
eth,20,2023-08-19,1.1,0.3245,0
eth,20,2023-09-08,0.9,0.7589,1
eth,20,2023-09-08,0.95,0.6589,1
eth,20,2023-09-08,1.0,0.4968,1
eth,20,2023-09-08,1.05,0.3787,0
eth,20,2023-09-08,1.1,0.3078,0
eth,20,2023-09-28,0.9,0.7735,1
eth,20,2023-09-28,0.95,0.6697,0
eth,20,2023-09-28,1.0,0.4932,0
eth,20,2023-09-28,1.05,0.3803,0
eth,20,2023-09-28,1.1,0.3038,0
eth,20,2023-10-18,0.9,0.7745,1
eth,20,2023-10-18,0.95,0.6626,1
eth,20,2023-10-18,1.0,0.4767,1
eth,20,2023-10-18,1.05,0.3635,1
eth,20,2023-10-18,1.1,0.29,1
eth,20,2023-11-07,0.9,0.7782,1
eth,20,2023-11-07,0.95,0.668,1
eth,20,2023-11-07,1.0,0.4949,1
eth,20,2023-11-07,1.05,0.388,1
eth,20,2023-11-07,1.1,0.3106,0
eth,20,2023-11-27,0.9,0.7799,1
eth,20,2023-11-27,0.95,0.6778,1
eth,20,2023-11-27,1.0,0.5119,1
eth,20,2023-11-27,1.05,0.3965,1
eth,20,2023-11-27,1.1,0.3149,0
eth,20,2023-12-17,0.9,0.7772,1
eth,20,2023-12-17,0.95,0.676,1
eth,20,2023-12-17,1.0,0.5093,1
eth,20,2023-12-17,1.05,0.3986,0
eth,20,2023-12-17,1.1,0.3124,0
eth,20,2024-01-06,0.9,0.7868,1
eth,20,2024-01-06,0.95,0.6874,1
eth,20,2024-01-06,1.0,0.519,1
eth,20,2024-01-06,1.05,0.4043,0
eth,20,2024-01-06,1.1,0.312,0
eth,20,2024-01-26,0.9,0.7948,1
eth,20,2024-01-26,0.95,0.6982,1
eth,20,2024-01-26,1.0,0.5273,1
eth,20,2024-01-26,1.05,0.4074,1
eth,20,2024-01-26,1.1,0.3073,1
eth,20,2024-02-15,0.9,0.7963,1
eth,20,2024-02-15,0.95,0.7044,1
eth,20,2024-02-15,1.0,0.5301,1
eth,20,2024-02-15,1.05,0.4161,1
eth,20,2024-02-15,1.1,0.3173,1
eth,20,2024-03-06,0.9,0.7991,1
eth,20,2024-03-06,0.95,0.7042,0
eth,20,2024-03-06,1.0,0.5275,0
eth,20,2024-03-06,1.05,0.4087,0
eth,20,2024-03-06,1.1,0.3145,0
eth,20,2024-03-26,0.9,0.7971,0
eth,20,2024-03-26,0.95,0.7022,0
eth,20,2024-03-26,1.0,0.5332,0
eth,20,2024-03-26,1.05,0.4173,0
eth,20,2024-03-26,1.1,0.3227,0
eth,20,2024-04-15,0.9,0.7978,1
eth,20,2024-04-15,0.95,0.6963,1
eth,20,2024-04-15,1.0,0.5299,1
eth,20,2024-04-15,1.05,0.4172,0
eth,20,2024-04-15,1.1,0.3285,0
eth,20,2024-05-05,0.9,0.7855,1
eth,20,2024-05-05,0.95,0.6843,1
eth,20,2024-05-05,1.0,0.5129,1
eth,20,2024-05-05,1.05,0.3946,1
eth,20,2024-05-05,1.1,0.3028,1
eth,20,2024-05-25,0.9,0.7886,1
eth,20,2024-05-25,0.95,0.6799,0
eth,20,2024-05-25,1.0,0.5063,0
eth,20,2024-05-25,1.05,0.3922,0
eth,20,2024-05-25,1.1,0.302,0
eth,20,2024-06-14,0.9,0.7976,0
eth,20,2024-06-14,0.95,0.6938,0
eth,20,2024-06-14,1.0,0.5215,0
eth,20,2024-06-14,1.05,0.4071,0
eth,20,2024-06-14,1.1,0.3208,0
eth,20,2024-07-04,0.9,0.8049,1
eth,20,2024-07-04,0.95,0.6844,1
eth,20,2024-07-04,1.0,0.5119,1
eth,20,2024-07-04,1.05,0.4012,1
eth,20,2024-07-04,1.1,0.314,0
eth,20,2024-07-24,0.9,0.8007,0
eth,20,2024-07-24,0.95,0.6842,0
eth,20,2024-07-24,1.0,0.5232,0
eth,20,2024-07-24,1.05,0.4051,0
eth,20,2024-07-24,1.1,0.3179,0
eth,20,2024-08-13,0.9,0.7935,1
eth,20,2024-08-13,0.95,0.6767,0
eth,20,2024-08-13,1.0,0.507,0
eth,20,2024-08-13,1.05,0.3917,0
eth,20,2024-08-13,1.1,0.3009,0
eth,20,2024-09-02,0.9,0.786,1
eth,20,2024-09-02,0.95,0.6762,1
eth,20,2024-09-02,1.0,0.5105,1
eth,20,2024-09-02,1.05,0.3911,0
eth,20,2024-09-02,1.1,0.3015,0
eth,20,2024-09-22,0.9,0.784,1
eth,20,2024-09-22,0.95,0.6624,1
eth,20,2024-09-22,1.0,0.4919,0
eth,20,2024-09-22,1.05,0.3824,0
eth,20,2024-09-22,1.1,0.2974,0
eth,20,2024-10-12,0.9,0.7872,1
eth,20,2024-10-12,0.95,0.6671,1
eth,20,2024-10-12,1.0,0.5033,1
eth,20,2024-10-12,1.05,0.3823,0
eth,20,2024-10-12,1.1,0.295,0
eth,20,2024-11-01,0.9,0.7889,1
eth,20,2024-11-01,0.95,0.6666,1
eth,20,2024-11-01,1.0,0.501,1
eth,20,2024-11-01,1.05,0.3813,1
eth,20,2024-11-01,1.1,0.2863,1
eth,20,2024-11-21,0.9,0.7853,1
eth,20,2024-11-21,0.95,0.6642,1
eth,20,2024-11-21,1.0,0.5031,1
eth,20,2024-11-21,1.05,0.3852,1
eth,20,2024-11-21,1.1,0.2951,1
eth,20,2024-12-11,0.9,0.7919,0
eth,20,2024-12-11,0.95,0.675,0
eth,20,2024-12-11,1.0,0.5146,0
eth,20,2024-12-11,1.05,0.3921,0
eth,20,2024-12-11,1.1,0.3035,0
eth,20,2024-12-31,0.9,0.7996,1
eth,20,2024-12-31,0.95,0.682,1
eth,20,2024-12-31,1.0,0.5182,0
eth,20,2024-12-31,1.05,0.3999,0
eth,20,2024-12-31,1.1,0.3093,0
eth,20,2025-01-20,0.9,0.7987,0
eth,20,2025-01-20,0.95,0.6779,0
eth,20,2025-01-20,1.0,0.5082,0
eth,20,2025-01-20,1.05,0.3938,0
eth,20,2025-01-20,1.1,0.3016,0
eth,20,2025-02-09,0.9,0.7938,0
eth,20,2025-02-09,0.95,0.6709,0
eth,20,2025-02-09,1.0,0.5122,0
eth,20,2025-02-09,1.05,0.3945,0
eth,20,2025-02-09,1.1,0.3013,0
eth,20,2025-03-01,0.9,0.7821,0
eth,20,2025-03-01,0.95,0.6539,0
eth,20,2025-03-01,1.0,0.4868,0
eth,20,2025-03-01,1.05,0.3718,0
eth,20,2025-03-01,1.1,0.2892,0
eth,20,2025-03-21,0.9,0.7663,0
eth,20,2025-03-21,0.95,0.6386,0
eth,20,2025-03-21,1.0,0.4807,0
eth,20,2025-03-21,1.05,0.3685,0
eth,20,2025-03-21,1.1,0.2866,0
eth,20,2025-04-10,0.9,0.7749,1
eth,20,2025-04-10,0.95,0.6475,1
eth,20,2025-04-10,1.0,0.4811,1
eth,20,2025-04-10,1.05,0.3672,1
eth,20,2025-04-10,1.1,0.278,1
eth,20,2025-04-30,0.9,0.7736,1
eth,20,2025-04-30,0.95,0.6442,1
eth,20,2025-04-30,1.0,0.4787,1
eth,20,2025-04-30,1.05,0.3677,1
eth,20,2025-04-30,1.1,0.2825,1
eth,20,2025-05-20,0.9,0.7728,1
eth,20,2025-05-20,0.95,0.6423,1
eth,20,2025-05-20,1.0,0.4829,1
eth,20,2025-05-20,1.05,0.3726,1
eth,20,2025-05-20,1.1,0.2862,0
eth,20,2025-06-09,0.9,0.7772,1
eth,20,2025-06-09,0.95,0.6563,0
eth,20,2025-06-09,1.0,0.4937,0
eth,20,2025-06-09,1.05,0.3815,0
eth,20,2025-06-09,1.1,0.294,0
eth,20,2025-06-29,0.9,0.7717,1
eth,20,2025-06-29,0.95,0.6469,1
eth,20,2025-06-29,1.0,0.4769,1
eth,20,2025-06-29,1.05,0.3646,1
eth,20,2025-06-29,1.1,0.2873,1
eth,20,2025-07-19,0.9,0.7792,1
eth,20,2025-07-19,0.95,0.6545,1
eth,20,2025-07-19,1.0,0.4916,1
eth,20,2025-07-19,1.05,0.3829,1
eth,20,2025-07-19,1.1,0.3008,1
eth,20,2025-08-08,0.9,0.7845,1
eth,20,2025-08-08,0.95,0.6587,1
eth,20,2025-08-08,1.0,0.4976,1
eth,20,2025-08-08,1.05,0.3888,1
eth,20,2025-08-08,1.1,0.3087,1
eth,20,2025-08-28,0.9,0.7793,1
eth,20,2025-08-28,0.95,0.6596,1
eth,20,2025-08-28,1.0,0.4969,1
eth,20,2025-08-28,1.05,0.3896,0
eth,20,2025-08-28,1.1,0.3081,0
eth,20,2025-09-17,0.9,0.7911,1
eth,20,2025-09-17,0.95,0.6694,1
eth,20,2025-09-17,1.0,0.5015,0
eth,20,2025-09-17,1.05,0.3892,0
eth,20,2025-09-17,1.1,0.3088,0
eth,20,2025-10-07,0.9,0.7941,1
eth,20,2025-10-07,0.95,0.668,0
eth,20,2025-10-07,1.0,0.5015,0
eth,20,2025-10-07,1.05,0.3817,0
eth,20,2025-10-07,1.1,0.3046,0
sol,7,2021-07-20,0.9,0.8804,1
sol,7,2021-07-20,0.95,0.7489,1
sol,7,2021-07-20,1.0,0.6345,1
sol,7,2021-07-20,1.05,0.5124,1
sol,7,2021-07-20,1.1,0.4605,1
sol,7,2021-07-27,0.9,0.8834,1
sol,7,2021-07-27,0.95,0.7661,1
sol,7,2021-07-27,1.0,0.6469,1
sol,7,2021-07-27,1.05,0.5129,1
sol,7,2021-07-27,1.1,0.4452,1
sol,7,2021-08-03,0.9,0.8759,1
sol,7,2021-08-03,0.95,0.7667,1
sol,7,2021-08-03,1.0,0.6579,1
sol,7,2021-08-03,1.05,0.5406,1
sol,7,2021-08-03,1.1,0.4608,1
